service_provider,technology,download/upload,speed,signal_strength,state,Month,Year
JIO,4G,download,43041,-61,Karnataka,May,2019
JIO,4G,download,33319,-82.42783505,Karnataka,May,2019
JIO,4G,download,41878,-82.42783505,Karnataka,May,2019
JIO,4G,download,36960,-61,Karnataka,May,2019
JIO,4G,download,17433,-87,Karnataka,May,2019
JIO,4G,download,30643,-89,Karnataka,May,2019
JIO,4G,download,16948,-62,Karnataka,May,2019
JIO,4G,download,312,-103,Karnataka,May,2019
JIO,4G,download,82616,-82.42783505,Karnataka,May,2019
JIO,4G,download,1694,-97,Karnataka,May,2019
JIO,4G,download,67676,-82.42783505,Karnataka,May,2019
JIO,4G,download,37440,-68,Karnataka,May,2019
JIO,4G,download,81924,-82.42783505,Karnataka,May,2019
JIO,4G,download,30247,-82.42783505,Karnataka,May,2019
JIO,4G,download,13764,-82.42783505,Karnataka,May,2019
JIO,4G,download,47669,-62,Karnataka,May,2019
JIO,4G,download,50838,-82.42783505,Karnataka,May,2019
JIO,4G,download,68005,-55,Karnataka,May,2019
JIO,4G,download,4499,-82.42783505,Karnataka,May,2019
JIO,4G,download,589,-102,Karnataka,May,2019
JIO,4G,download,4232,-107,Karnataka,May,2019
JIO,4G,download,3328,-83,Karnataka,May,2019
JIO,4G,download,3913,-111,Karnataka,May,2019
JIO,4G,download,17347,-85,Karnataka,May,2019
JIO,4G,download,43452,-66,Karnataka,May,2019
JIO,4G,download,40393,-66,Karnataka,May,2019
JIO,4G,download,15814,-61,Karnataka,May,2019
JIO,4G,download,39133,-61,Karnataka,May,2019
JIO,4G,download,396,-82.42783505,Karnataka,May,2019
JIO,4G,download,60378,-61,Karnataka,May,2019
JIO,4G,download,645,-96,Karnataka,May,2019
JIO,4G,download,11273,-62,Karnataka,May,2019
JIO,4G,download,1767,-99,Karnataka,May,2019
JIO,4G,download,6860,-100,Karnataka,May,2019
JIO,4G,download,13249,-95,Karnataka,May,2019
JIO,4G,download,13137,-69,Karnataka,May,2019
JIO,4G,download,30509,-62,Karnataka,May,2019
JIO,4G,download,5837,-90,Karnataka,May,2019
JIO,4G,download,32118,-53,Karnataka,May,2019
JIO,4G,download,66680,-82.42783505,Karnataka,May,2019
JIO,4G,download,79463,-82.42783505,Karnataka,May,2019
JIO,4G,download,156,-95,Karnataka,May,2019
JIO,4G,download,1766,-75,Karnataka,May,2019
JIO,4G,download,720,-109,Karnataka,May,2019
JIO,4G,download,5588,-88,Karnataka,May,2019
JIO,4G,download,3294,-87,Karnataka,May,2019
JIO,4G,download,440,-82.42783505,Karnataka,May,2019
JIO,4G,download,82447,-82.42783505,Karnataka,May,2019
JIO,4G,download,35438,-61,Karnataka,May,2019
JIO,4G,download,367,-110,Karnataka,May,2019
JIO,4G,download,39851,-62,Karnataka,May,2019
JIO,4G,download,1252,-82,Karnataka,May,2019
JIO,4G,download,4485,-91,Karnataka,May,2019
VODAFONE,4G,upload,39,-74,Karnataka,May,2019
VODAFONE,4G,upload,5977,-95,Karnataka,May,2019
VODAFONE,4G,upload,18140,-93,Karnataka,May,2019
VODAFONE,4G,upload,1913,-94,Karnataka,May,2019
VODAFONE,4G,upload,26658,-90.95555556,Karnataka,May,2019
VODAFONE,4G,upload,254,-109,Karnataka,May,2019
VODAFONE,4G,upload,1650,-99,Karnataka,May,2019
VODAFONE,4G,upload,6825,-90,Karnataka,May,2019
VODAFONE,4G,upload,53,-65,Karnataka,May,2019
VODAFONE,4G,upload,17644,-88,Karnataka,May,2019
VODAFONE,4G,upload,6248,-87,Karnataka,May,2019
VODAFONE,4G,upload,11317,-74,Karnataka,May,2019
VODAFONE,4G,upload,9519,-93,Karnataka,May,2019
VODAFONE,4G,upload,9967,-89,Karnataka,May,2019
VODAFONE,4G,upload,3062,-98,Karnataka,May,2019
VODAFONE,4G,upload,15061,-90.95555556,Karnataka,May,2019
VODAFONE,4G,upload,240,-97,Karnataka,May,2019
VODAFONE,4G,upload,16343,-89,Karnataka,May,2019
VODAFONE,4G,upload,97,-112,Karnataka,May,2019
VODAFONE,4G,upload,1,-95,Karnataka,May,2019
VODAFONE,4G,upload,26091,-90.95555556,Karnataka,May,2019
VODAFONE,4G,upload,796,-98,Karnataka,May,2019
VODAFONE,4G,upload,13037,-87,Karnataka,May,2019
VODAFONE,4G,upload,10393,-84,Karnataka,May,2019
VODAFONE,4G,upload,16464,-88,Karnataka,May,2019
VODAFONE,4G,upload,16017,-62,Karnataka,May,2019
VODAFONE,4G,upload,10760,-103,Karnataka,May,2019
VODAFONE,4G,upload,9835,-61,Karnataka,May,2019
VODAFONE,4G,upload,2412,-91,Karnataka,May,2019
VODAFONE,4G,upload,1028,-107,Karnataka,May,2019
VODAFONE,4G,upload,677,-111,Karnataka,May,2019
VODAFONE,4G,upload,11097,-72,Karnataka,May,2019
VODAFONE,4G,upload,14638,-77,Karnataka,May,2019
VODAFONE,4G,upload,12410,-80,Karnataka,May,2019
VODAFONE,4G,upload,8073,-85,Karnataka,May,2019
VODAFONE,4G,upload,2220,-102,Karnataka,May,2019
VODAFONE,4G,upload,8740,-91,Karnataka,May,2019
VODAFONE,4G,upload,521,-99,Karnataka,May,2019
VODAFONE,4G,upload,1213,-88,Karnataka,May,2019
VODAFONE,4G,upload,11276,-90.95555556,Karnataka,May,2019
VODAFONE,4G,upload,1886,-90.95555556,Karnataka,May,2019
VODAFONE,4G,upload,1345,-104,Karnataka,May,2019
VODAFONE,4G,upload,16022,-88,Karnataka,May,2019
VODAFONE,4G,upload,7127,-90.95555556,Karnataka,May,2019
VODAFONE,4G,upload,5136,-105,Karnataka,May,2019
VODAFONE,4G,upload,1385,-102,Karnataka,May,2019
VODAFONE,4G,upload,667,-90.95555556,Karnataka,May,2019
VODAFONE,4G,upload,26091,-75,Karnataka,May,2019
VODAFONE,4G,upload,287,-90.95555556,Karnataka,May,2019
VODAFONE,4G,upload,7598,-96,Karnataka,May,2019
VODAFONE,4G,upload,2851,-95,Karnataka,May,2019
VODAFONE,4G,upload,8113,-94,Karnataka,May,2019
VODAFONE,4G,upload,4467,-107,Karnataka,May,2019
VODAFONE,4G,download,21512,-86,Karnataka,May,2019
VODAFONE,4G,download,1529,-91,Karnataka,May,2019
VODAFONE,4G,download,15680,-79,Karnataka,May,2019
VODAFONE,4G,download,4026,-101,Karnataka,May,2019
VODAFONE,4G,download,3477,-87.23404255,Karnataka,May,2019
VODAFONE,4G,download,3272,-97,Karnataka,May,2019
VODAFONE,4G,download,6795,-87.23404255,Karnataka,May,2019
VODAFONE,4G,download,3768,-78,Karnataka,May,2019
VODAFONE,4G,download,1347,-90,Karnataka,May,2019
VODAFONE,4G,download,622,-90,Karnataka,May,2019
VODAFONE,4G,download,10981,-89,Karnataka,May,2019
VODAFONE,4G,download,2892,-82,Karnataka,May,2019
VODAFONE,4G,download,526,-98,Karnataka,May,2019
VODAFONE,4G,download,19583,-87.23404255,Karnataka,May,2019
VODAFONE,4G,download,10784,-88,Karnataka,May,2019
VODAFONE,4G,download,5426,-87,Karnataka,May,2019
VODAFONE,4G,download,5723,-64,Karnataka,May,2019
VODAFONE,4G,download,269,-92,Karnataka,May,2019
VODAFONE,4G,download,12353,-81,Karnataka,May,2019
VODAFONE,4G,download,156,-96,Karnataka,May,2019
VODAFONE,4G,download,68,-91,Karnataka,May,2019
VODAFONE,4G,download,14654,-87.23404255,Karnataka,May,2019
VODAFONE,4G,download,8399,-78,Karnataka,May,2019
VODAFONE,4G,download,1333,-106,Karnataka,May,2019
VODAFONE,4G,download,623,-71,Karnataka,May,2019
VODAFONE,4G,download,10410,-90,Karnataka,May,2019
VODAFONE,4G,download,625,-109,Karnataka,May,2019
VODAFONE,4G,download,5007,-102,Karnataka,May,2019
VODAFONE,4G,download,2051,-87,Karnataka,May,2019
VODAFONE,4G,download,7497,-79,Karnataka,May,2019
VODAFONE,4G,download,1335,-79,Karnataka,May,2019
VODAFONE,4G,download,2285,-78,Karnataka,May,2019
VODAFONE,4G,download,146,-88,Karnataka,May,2019
VODAFONE,4G,download,3612,-85,Karnataka,May,2019
VODAFONE,4G,download,98,-83,Karnataka,May,2019
VODAFONE,4G,download,5300,-87.23404255,Karnataka,May,2019
VODAFONE,4G,download,15077,-84,Karnataka,May,2019
VODAFONE,4G,download,3161,-85,Karnataka,May,2019
VODAFONE,4G,download,59,-99,Karnataka,May,2019
VODAFONE,4G,download,35,-92,Karnataka,May,2019
VODAFONE,4G,download,2730,-89,Karnataka,May,2019
VODAFONE,4G,download,458,-87.23404255,Karnataka,May,2019
VODAFONE,4G,download,13738,-79,Karnataka,May,2019
VODAFONE,4G,download,6688,-93,Karnataka,May,2019
VODAFONE,4G,download,3137,-79,Karnataka,May,2019
VODAFONE,4G,download,61,-90,Karnataka,May,2019
VODAFONE,4G,download,304,-82,Karnataka,May,2019
VODAFONE,4G,download,4287,-80,Karnataka,May,2019
VODAFONE,4G,download,195,-83,Karnataka,May,2019
VODAFONE,4G,download,157,-95,Karnataka,May,2019
VODAFONE,4G,download,280,-92,Karnataka,May,2019
VODAFONE,4G,download,56,-87,Karnataka,May,2019
VODAFONE,4G,download,19069,-76,Karnataka,May,2019
VODAFONE,3G,upload,407,-87,Karnataka,May,2019
VODAFONE,3G,upload,1203,-89,Karnataka,May,2019
VODAFONE,3G,upload,3310,-78.14285714,Karnataka,May,2019
VODAFONE,3G,upload,1208,-65,Karnataka,May,2019
VODAFONE,3G,upload,1358,-79,Karnataka,May,2019
VODAFONE,3G,upload,71,-87,Karnataka,May,2019
VODAFONE,3G,upload,818,-73,Karnataka,May,2019
VODAFONE,3G,upload,2868,-67,Karnataka,May,2019
VODAFONE,3G,download,3359,-93,Karnataka,May,2019
VODAFONE,3G,download,241,-81,Karnataka,May,2019
VODAFONE,3G,download,440,-59,Karnataka,May,2019
VODAFONE,3G,download,9552,-63,Karnataka,May,2019
VODAFONE,3G,download,6350,-103,Karnataka,May,2019
VODAFONE,3G,download,734,-87,Karnataka,May,2019
VODAFONE,3G,download,152,-71,Karnataka,May,2019
VODAFONE,3G,download,6485,-77,Karnataka,May,2019
IDEA,4G,upload,4528,-98,Karnataka,May,2019
IDEA,4G,upload,10593,-90,Karnataka,May,2019
IDEA,4G,upload,6366,-86,Karnataka,May,2019
IDEA,4G,upload,1410,-105,Karnataka,May,2019
IDEA,4G,upload,14500,-75,Karnataka,May,2019
IDEA,4G,upload,3633,-93,Karnataka,May,2019
IDEA,4G,upload,7178,-102,Karnataka,May,2019
IDEA,4G,upload,363,-101,Karnataka,May,2019
IDEA,4G,upload,1081,-110,Karnataka,May,2019
IDEA,4G,upload,408,-109,Karnataka,May,2019
IDEA,4G,upload,1875,-91,Karnataka,May,2019
IDEA,4G,upload,1349,-94,Karnataka,May,2019
IDEA,4G,download,18534,-68,Karnataka,May,2019
IDEA,4G,download,2529,-69,Karnataka,May,2019
IDEA,4G,download,7098,-72,Karnataka,May,2019
IDEA,4G,download,4961,-91,Karnataka,May,2019
IDEA,4G,download,18198,-99,Karnataka,May,2019
IDEA,4G,download,7167,-91,Karnataka,May,2019
IDEA,4G,download,1809,-109,Karnataka,May,2019
IDEA,4G,download,4123,-99,Karnataka,May,2019
IDEA,4G,download,4230,-104,Karnataka,May,2019
IDEA,4G,download,1509,-100,Karnataka,May,2019
IDEA,4G,download,1416,-93,Karnataka,May,2019
IDEA,4G,download,4294,-103,Karnataka,May,2019
CELLONE,4G,upload,4719,-101.6666667,Karnataka,May,2019
CELLONE,4G,upload,2330,-104,Karnataka,May,2019
CELLONE,4G,upload,549,-101,Karnataka,May,2019
CELLONE,4G,upload,1680,-105,Karnataka,May,2019
CELLONE,4G,upload,1684,-100,Karnataka,May,2019
CELLONE,4G,upload,1073,-109,Karnataka,May,2019
CELLONE,4G,upload,2138,-102,Karnataka,May,2019
CELLONE,4G,upload,4070,-98,Karnataka,May,2019
CELLONE,4G,upload,1060,-104,Karnataka,May,2019
CELLONE,4G,upload,3417,-98,Karnataka,May,2019
CELLONE,4G,upload,1241,-108,Karnataka,May,2019
CELLONE,4G,upload,5790,-95,Karnataka,May,2019
CELLONE,4G,upload,1935,-105,Karnataka,May,2019
CELLONE,4G,upload,2029,-92,Karnataka,May,2019
CELLONE,4G,upload,2622,-102,Karnataka,May,2019
CELLONE,4G,upload,2875,-102,Karnataka,May,2019
CELLONE,4G,download,3322,-105,Karnataka,May,2019
CELLONE,4G,download,4175,-106,Karnataka,May,2019
CELLONE,4G,download,3197,-92,Karnataka,May,2019
CELLONE,4G,download,823,-96,Karnataka,May,2019
CELLONE,4G,download,2959,-106,Karnataka,May,2019
CELLONE,4G,download,1693,-98,Karnataka,May,2019
CELLONE,4G,download,882,-112,Karnataka,May,2019
CELLONE,4G,download,3073,-98,Karnataka,May,2019
CELLONE,4G,download,2743,-104,Karnataka,May,2019
CELLONE,4G,download,2541,-101,Karnataka,May,2019
CELLONE,4G,download,2595,-98,Karnataka,May,2019
CELLONE,4G,download,1341,-100,Karnataka,May,2019
CELLONE,4G,download,1494,-95,Karnataka,May,2019
CELLONE,4G,download,2190,-96,Karnataka,May,2019
CELLONE,4G,download,4783,-92,Karnataka,May,2019
CELLONE,4G,download,2583,-106,Karnataka,May,2019
CELLONE,3G,upload,679,-91,Karnataka,May,2019
CELLONE,3G,upload,934,-83,Karnataka,May,2019
CELLONE,3G,upload,1036,-81,Karnataka,May,2019
CELLONE,3G,upload,1776,-83,Karnataka,May,2019
CELLONE,3G,upload,1748,-80.52,Karnataka,May,2019
CELLONE,3G,upload,1110,-85,Karnataka,May,2019
CELLONE,3G,upload,461,-61,Karnataka,May,2019
CELLONE,3G,upload,3017,-73,Karnataka,May,2019
CELLONE,3G,upload,2455,-71,Karnataka,May,2019
CELLONE,3G,upload,805,-97,Karnataka,May,2019
CELLONE,3G,upload,1457,-81,Karnataka,May,2019
CELLONE,3G,upload,1803,-85,Karnataka,May,2019
CELLONE,3G,upload,1341,-89,Karnataka,May,2019
CELLONE,3G,upload,1465,-95,Karnataka,May,2019
CELLONE,3G,upload,3991,-55,Karnataka,May,2019
CELLONE,3G,upload,1564,-77,Karnataka,May,2019
CELLONE,3G,upload,2013,-81,Karnataka,May,2019
CELLONE,3G,upload,914,-80.52,Karnataka,May,2019
CELLONE,3G,upload,534,-85,Karnataka,May,2019
CELLONE,3G,upload,1491,-75,Karnataka,May,2019
CELLONE,3G,upload,978,-81,Karnataka,May,2019
CELLONE,3G,upload,1989,-67,Karnataka,May,2019
CELLONE,3G,upload,1604,-69,Karnataka,May,2019
CELLONE,3G,upload,49,-97,Karnataka,May,2019
CELLONE,3G,upload,1780,-83,Karnataka,May,2019
CELLONE,3G,upload,1722,-73,Karnataka,May,2019
CELLONE,3G,upload,1803,-80.52,Karnataka,May,2019
CELLONE,3G,upload,1687,-80.52,Karnataka,May,2019
CELLONE,3G,upload,1731,-80.52,Karnataka,May,2019
CELLONE,3G,upload,1369,-95,Karnataka,May,2019
CELLONE,3G,download,5578,-79,Karnataka,May,2019
CELLONE,3G,download,4855,-83,Karnataka,May,2019
CELLONE,3G,download,2812,-91,Karnataka,May,2019
CELLONE,3G,download,451,-89,Karnataka,May,2019
CELLONE,3G,download,3790,-79,Karnataka,May,2019
CELLONE,3G,download,2874,-79,Karnataka,May,2019
CELLONE,3G,download,7177,-59,Karnataka,May,2019
CELLONE,3G,download,8120,-99,Karnataka,May,2019
CELLONE,3G,download,3116,-85,Karnataka,May,2019
CELLONE,3G,download,5039,-63,Karnataka,May,2019
CELLONE,3G,download,5091,-73,Karnataka,May,2019
CELLONE,3G,download,509,-97,Karnataka,May,2019
CELLONE,3G,download,572,-69,Karnataka,May,2019
CELLONE,3G,download,3844,-79,Karnataka,May,2019
CELLONE,3G,download,4446,-77,Karnataka,May,2019
CELLONE,3G,download,4943,-89,Karnataka,May,2019
CELLONE,3G,download,3334,-87,Karnataka,May,2019
CELLONE,3G,download,2154,-71,Karnataka,May,2019
CELLONE,3G,download,681,-79,Karnataka,May,2019
CELLONE,3G,download,1347,-63,Karnataka,May,2019
CELLONE,3G,download,835,-81,Karnataka,May,2019
CELLONE,3G,download,465,-101,Karnataka,May,2019
CELLONE,3G,download,1704,-89,Karnataka,May,2019
CELLONE,3G,download,2515,-67,Karnataka,May,2019
CELLONE,3G,download,2584,-79,Karnataka,May,2019
CELLONE,3G,download,5942,-65,Karnataka,May,2019
CELLONE,3G,download,1648,-59,Karnataka,May,2019
CELLONE,3G,download,3026,-65,Karnataka,May,2019
CELLONE,3G,download,511,-79,Karnataka,May,2019
CELLONE,3G,download,522,-95,Karnataka,May,2019
AIRTEL,4G,upload,632,-100,Tamil Nadu,May,2019
AIRTEL,4G,upload,616,-101,Tamil Nadu,May,2019
AIRTEL,4G,upload,2115,-93,Tamil Nadu,May,2019
AIRTEL,4G,upload,253,-108,Tamil Nadu,May,2019
AIRTEL,4G,upload,7109,-87,Tamil Nadu,May,2019
AIRTEL,4G,upload,71,-93,Tamil Nadu,May,2019
AIRTEL,4G,upload,414,-106,Tamil Nadu,May,2019
AIRTEL,4G,upload,2355,-103,Tamil Nadu,May,2019
AIRTEL,4G,upload,385,-98,Tamil Nadu,May,2019
AIRTEL,4G,upload,931,-90,Tamil Nadu,May,2019
AIRTEL,4G,upload,2557,-94,Tamil Nadu,May,2019
AIRTEL,4G,upload,3866,-91,Tamil Nadu,May,2019
AIRTEL,4G,upload,2761,-101,Tamil Nadu,May,2019
AIRTEL,4G,upload,4852,-93,Tamil Nadu,May,2019
AIRTEL,4G,upload,2043,-94,Tamil Nadu,May,2019
AIRTEL,4G,upload,1915,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,5112,-83,Tamil Nadu,May,2019
AIRTEL,4G,upload,1456,-98,Tamil Nadu,May,2019
AIRTEL,4G,upload,616,-83,Tamil Nadu,May,2019
AIRTEL,4G,upload,3367,-93,Tamil Nadu,May,2019
AIRTEL,4G,upload,176,-101,Tamil Nadu,May,2019
AIRTEL,4G,upload,247,-101,Tamil Nadu,May,2019
AIRTEL,4G,upload,3400,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,6042,-97,Tamil Nadu,May,2019
AIRTEL,4G,upload,230,-97,Tamil Nadu,May,2019
AIRTEL,4G,upload,1510,-103,Tamil Nadu,May,2019
AIRTEL,4G,upload,2961,-93,Tamil Nadu,May,2019
AIRTEL,4G,upload,100,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,281,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,1362,-85,Tamil Nadu,May,2019
AIRTEL,4G,upload,1056,-81,Tamil Nadu,May,2019
AIRTEL,4G,upload,6961,-84,Tamil Nadu,May,2019
AIRTEL,4G,upload,3953,-86,Tamil Nadu,May,2019
AIRTEL,4G,upload,3470,-86,Tamil Nadu,May,2019
AIRTEL,4G,upload,1691,-101,Tamil Nadu,May,2019
AIRTEL,4G,upload,2227,-95,Tamil Nadu,May,2019
AIRTEL,4G,upload,50,-104,Tamil Nadu,May,2019
AIRTEL,4G,upload,9590,-94,Tamil Nadu,May,2019
AIRTEL,4G,upload,2299,-99,Tamil Nadu,May,2019
AIRTEL,4G,upload,574,-107,Tamil Nadu,May,2019
AIRTEL,4G,upload,702,-81,Tamil Nadu,May,2019
AIRTEL,4G,upload,665,-108,Tamil Nadu,May,2019
AIRTEL,4G,upload,9489,-71,Tamil Nadu,May,2019
AIRTEL,4G,upload,1075,-99,Tamil Nadu,May,2019
AIRTEL,4G,upload,6947,-91,Tamil Nadu,May,2019
AIRTEL,4G,upload,893,-94,Tamil Nadu,May,2019
AIRTEL,4G,upload,1849,-93,Tamil Nadu,May,2019
AIRTEL,4G,upload,575,-107,Tamil Nadu,May,2019
AIRTEL,4G,upload,2392,-91,Tamil Nadu,May,2019
AIRTEL,4G,upload,368,-110,Tamil Nadu,May,2019
AIRTEL,4G,upload,1612,-79,Tamil Nadu,May,2019
AIRTEL,4G,upload,2405,-85,Tamil Nadu,May,2019
AIRTEL,4G,upload,202,-108,Tamil Nadu,May,2019
AIRTEL,4G,upload,2212,-89,Tamil Nadu,May,2019
AIRTEL,4G,upload,437,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,386,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,3175,-85,Tamil Nadu,May,2019
AIRTEL,4G,upload,4466,-105,Tamil Nadu,May,2019
AIRTEL,4G,upload,504,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,245,-103,Tamil Nadu,May,2019
AIRTEL,4G,upload,37,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,7261,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,185,-99,Tamil Nadu,May,2019
AIRTEL,4G,upload,3432,-86,Tamil Nadu,May,2019
AIRTEL,4G,upload,5710,-95,Tamil Nadu,May,2019
AIRTEL,4G,upload,673,-104,Tamil Nadu,May,2019
AIRTEL,4G,upload,542,-84,Tamil Nadu,May,2019
AIRTEL,4G,upload,3411,-88,Tamil Nadu,May,2019
AIRTEL,4G,upload,779,-104,Tamil Nadu,May,2019
AIRTEL,4G,upload,1134,-111,Tamil Nadu,May,2019
AIRTEL,4G,upload,8407,-81,Tamil Nadu,May,2019
AIRTEL,4G,upload,259,-104,Tamil Nadu,May,2019
AIRTEL,4G,upload,2169,-76,Tamil Nadu,May,2019
AIRTEL,4G,upload,2068,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,2802,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,1361,-97,Tamil Nadu,May,2019
AIRTEL,4G,upload,2846,-90,Tamil Nadu,May,2019
AIRTEL,4G,upload,6619,-71,Tamil Nadu,May,2019
AIRTEL,4G,upload,1113,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,6034,-110,Tamil Nadu,May,2019
AIRTEL,4G,upload,126,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,7242,-85,Tamil Nadu,May,2019
AIRTEL,4G,upload,5203,-85,Tamil Nadu,May,2019
AIRTEL,4G,upload,1067,-106,Tamil Nadu,May,2019
AIRTEL,4G,upload,2202,-86,Tamil Nadu,May,2019
AIRTEL,4G,upload,2207,-89,Tamil Nadu,May,2019
AIRTEL,4G,upload,1977,-85,Tamil Nadu,May,2019
AIRTEL,4G,upload,79,-110,Tamil Nadu,May,2019
AIRTEL,4G,upload,1033,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,1156,-104,Tamil Nadu,May,2019
AIRTEL,4G,upload,8264,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,485,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,5261,-83,Tamil Nadu,May,2019
AIRTEL,4G,upload,4408,-85,Tamil Nadu,May,2019
AIRTEL,4G,upload,757,-110,Tamil Nadu,May,2019
AIRTEL,4G,upload,4365,-94.58823529,Tamil Nadu,May,2019
AIRTEL,4G,upload,21,-105,Tamil Nadu,May,2019
AIRTEL,4G,upload,687,-108,Tamil Nadu,May,2019
AIRTEL,4G,upload,405,-85,Tamil Nadu,May,2019
AIRTEL,4G,upload,676,-100,Tamil Nadu,May,2019
AIRTEL,4G,upload,2629,-96,Tamil Nadu,May,2019
AIRTEL,4G,upload,589,-96,Tamil Nadu,May,2019
AIRTEL,4G,download,4214,-76,Tamil Nadu,May,2019
AIRTEL,4G,download,832,-87,Tamil Nadu,May,2019
AIRTEL,4G,download,420,-106,Tamil Nadu,May,2019
AIRTEL,4G,download,511,-105,Tamil Nadu,May,2019
AIRTEL,4G,download,876,-85,Tamil Nadu,May,2019
AIRTEL,4G,download,9259,-76,Tamil Nadu,May,2019
AIRTEL,4G,download,7562,-98,Tamil Nadu,May,2019
AIRTEL,4G,download,954,-78,Tamil Nadu,May,2019
AIRTEL,4G,download,595,-101,Tamil Nadu,May,2019
AIRTEL,4G,download,528,-110,Tamil Nadu,May,2019
AIRTEL,4G,download,529,-100,Tamil Nadu,May,2019
AIRTEL,4G,download,2678,-100,Tamil Nadu,May,2019
AIRTEL,4G,download,654,-104,Tamil Nadu,May,2019
AIRTEL,4G,download,716,-83,Tamil Nadu,May,2019
AIRTEL,4G,download,14205,-103,Tamil Nadu,May,2019
AIRTEL,4G,download,3369,-92.03191489,Tamil Nadu,May,2019
AIRTEL,4G,download,2073,-91,Tamil Nadu,May,2019
AIRTEL,4G,download,5398,-90,Tamil Nadu,May,2019
AIRTEL,4G,download,2435,-81,Tamil Nadu,May,2019
AIRTEL,4G,download,30,-90,Tamil Nadu,May,2019
AIRTEL,4G,download,10178,-89,Tamil Nadu,May,2019
AIRTEL,4G,download,3140,-77,Tamil Nadu,May,2019
AIRTEL,4G,download,682,-83,Tamil Nadu,May,2019
AIRTEL,4G,download,4075,-92,Tamil Nadu,May,2019
AIRTEL,4G,download,11082,-97,Tamil Nadu,May,2019
AIRTEL,4G,download,2894,-92.03191489,Tamil Nadu,May,2019
AIRTEL,4G,download,814,-98,Tamil Nadu,May,2019
AIRTEL,4G,download,773,-93,Tamil Nadu,May,2019
AIRTEL,4G,download,237,-87,Tamil Nadu,May,2019
AIRTEL,4G,download,1231,-112,Tamil Nadu,May,2019
AIRTEL,4G,download,13408,-107,Tamil Nadu,May,2019
AIRTEL,4G,download,14823,-68,Tamil Nadu,May,2019
AIRTEL,4G,download,73,-92.03191489,Tamil Nadu,May,2019
AIRTEL,4G,download,3162,-86,Tamil Nadu,May,2019
AIRTEL,4G,download,16,-102,Tamil Nadu,May,2019
AIRTEL,4G,download,1319,-84,Tamil Nadu,May,2019
AIRTEL,4G,download,23651,-96,Tamil Nadu,May,2019
AIRTEL,4G,download,17922,-105,Tamil Nadu,May,2019
AIRTEL,4G,download,3892,-85,Tamil Nadu,May,2019
AIRTEL,4G,download,13021,-103,Tamil Nadu,May,2019
AIRTEL,4G,download,1866,-104,Tamil Nadu,May,2019
AIRTEL,4G,download,1173,-87,Tamil Nadu,May,2019
AIRTEL,4G,download,4116,-90,Tamil Nadu,May,2019
AIRTEL,4G,download,3255,-91,Tamil Nadu,May,2019
AIRTEL,4G,download,4443,-97,Tamil Nadu,May,2019
AIRTEL,4G,download,40254,-84,Tamil Nadu,May,2019
AIRTEL,4G,download,1615,-107,Tamil Nadu,May,2019
AIRTEL,4G,download,22820,-79,Tamil Nadu,May,2019
AIRTEL,4G,download,30735,-89,Tamil Nadu,May,2019
AIRTEL,4G,download,3020,-110,Tamil Nadu,May,2019
AIRTEL,4G,download,584,-65,Tamil Nadu,May,2019
AIRTEL,4G,download,1897,-86,Tamil Nadu,May,2019
AIRTEL,4G,download,14972,-74,Tamil Nadu,May,2019
AIRTEL,4G,download,5116,-97,Tamil Nadu,May,2019
AIRTEL,4G,download,7761,-92.03191489,Tamil Nadu,May,2019
AIRTEL,4G,download,1501,-103,Tamil Nadu,May,2019
AIRTEL,4G,download,6407,-93,Tamil Nadu,May,2019
AIRTEL,4G,download,45282,-90,Tamil Nadu,May,2019
AIRTEL,4G,download,10595,-78,Tamil Nadu,May,2019
AIRTEL,4G,download,684,-87,Tamil Nadu,May,2019
AIRTEL,4G,download,19030,-106,Tamil Nadu,May,2019
AIRTEL,4G,download,13193,-96,Tamil Nadu,May,2019
AIRTEL,4G,download,2383,-67,Tamil Nadu,May,2019
AIRTEL,4G,download,3445,-93,Tamil Nadu,May,2019
AIRTEL,4G,download,5719,-92,Tamil Nadu,May,2019
AIRTEL,4G,download,7954,-71,Tamil Nadu,May,2019
AIRTEL,4G,download,705,-112,Tamil Nadu,May,2019
AIRTEL,4G,download,831,-92.03191489,Tamil Nadu,May,2019
AIRTEL,4G,download,6182,-76,Tamil Nadu,May,2019
AIRTEL,4G,download,8553,-94,Tamil Nadu,May,2019
