service_provider,technology,download/upload,speed,signal_strength,state,Month,Year
IDEA,4G,download,1360,-96,Maharashtra,March,2018
IDEA,4G,download,9660,-98,Maharashtra,March,2018
IDEA,4G,download,16850,-103,Maharashtra,March,2018
IDEA,4G,download,1040,-101,Maharashtra,March,2018
IDEA,4G,download,530,-102,Maharashtra,March,2018
IDEA,4G,download,7710,-101,Maharashtra,March,2018
IDEA,4G,download,4510,-77,Maharashtra,March,2018
IDEA,4G,download,2470,-100,Maharashtra,March,2018
IDEA,4G,download,23760,-63,Maharashtra,March,2018
IDEA,4G,download,2050,-90,Maharashtra,March,2018
IDEA,4G,download,4920,-91,Maharashtra,March,2018
IDEA,4G,download,8320,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,770,-99,Maharashtra,March,2018
IDEA,4G,download,5820,-88,Maharashtra,March,2018
IDEA,4G,download,8400,-93,Maharashtra,March,2018
IDEA,4G,download,4630,-94,Maharashtra,March,2018
IDEA,4G,download,1640,-90,Maharashtra,March,2018
IDEA,4G,download,8590,-84,Maharashtra,March,2018
IDEA,4G,download,9630,-94,Maharashtra,March,2018
IDEA,4G,download,3930,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,1230,-112,Maharashtra,March,2018
IDEA,4G,download,1140,-80,Maharashtra,March,2018
IDEA,4G,download,7230,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,11730,-80,Maharashtra,March,2018
IDEA,4G,download,13550,-82,Maharashtra,March,2018
IDEA,4G,download,8480,-79,Maharashtra,March,2018
IDEA,4G,download,140,-89,Maharashtra,March,2018
IDEA,4G,download,1030,-80,Maharashtra,March,2018
IDEA,4G,download,24940,-94,Maharashtra,March,2018
IDEA,4G,download,1260,-102,Maharashtra,March,2018
IDEA,4G,download,390,-101,Maharashtra,March,2018
IDEA,4G,download,8670,-77,Maharashtra,March,2018
IDEA,4G,download,720,-91,Maharashtra,March,2018
IDEA,4G,download,16280,-89,Maharashtra,March,2018
IDEA,4G,download,1900,-103,Maharashtra,March,2018
IDEA,4G,download,3190,-105,Maharashtra,March,2018
IDEA,4G,download,1310,-104,Maharashtra,March,2018
IDEA,4G,download,8610,-87,Maharashtra,March,2018
IDEA,4G,download,860,-92,Maharashtra,March,2018
IDEA,4G,download,3920,-86,Maharashtra,March,2018
IDEA,4G,download,1630,-91,Maharashtra,March,2018
IDEA,4G,download,3260,-92,Maharashtra,March,2018
IDEA,4G,download,3360,-80,Maharashtra,March,2018
IDEA,4G,download,1000,-90,Maharashtra,March,2018
IDEA,4G,download,7000,-97,Maharashtra,March,2018
IDEA,4G,download,350,-79,Maharashtra,March,2018
IDEA,4G,download,7590,-69,Maharashtra,March,2018
IDEA,4G,download,1380,-92,Maharashtra,March,2018
IDEA,4G,download,3960,-69,Maharashtra,March,2018
IDEA,4G,download,13650,-99,Maharashtra,March,2018
IDEA,4G,download,620,-84,Maharashtra,March,2018
IDEA,4G,download,2190,-92,Maharashtra,March,2018
IDEA,4G,download,15930,-95,Maharashtra,March,2018
IDEA,4G,download,160,-86,Maharashtra,March,2018
IDEA,4G,download,9720,-98,Maharashtra,March,2018
IDEA,4G,download,1350,-97,Maharashtra,March,2018
IDEA,4G,download,100,-86,Maharashtra,March,2018
IDEA,4G,download,1850,-106,Maharashtra,March,2018
IDEA,4G,download,830,-105,Maharashtra,March,2018
IDEA,4G,download,240,-83,Maharashtra,March,2018
IDEA,4G,download,10860,-103,Maharashtra,March,2018
IDEA,4G,download,3400,-114,Maharashtra,March,2018
IDEA,4G,download,36420,-95,Maharashtra,March,2018
IDEA,4G,download,5030,-87,Maharashtra,March,2018
IDEA,4G,download,2360,-83,Maharashtra,March,2018
IDEA,4G,download,110,-89,Maharashtra,March,2018
IDEA,4G,download,11240,-98,Maharashtra,March,2018
IDEA,4G,download,17690,-109,Maharashtra,March,2018
IDEA,4G,download,1910,-106,Maharashtra,March,2018
IDEA,4G,download,200,-97,Maharashtra,March,2018
IDEA,4G,download,33320,-108,Maharashtra,March,2018
IDEA,4G,download,130,-114,Maharashtra,March,2018
IDEA,4G,download,1140,-91,Maharashtra,March,2018
IDEA,4G,download,2030,-94,Maharashtra,March,2018
IDEA,4G,download,530,-95,Maharashtra,March,2018
IDEA,4G,download,3260,-82,Maharashtra,March,2018
IDEA,4G,download,4500,-99,Maharashtra,March,2018
IDEA,4G,download,2070,-90,Maharashtra,March,2018
IDEA,4G,download,21400,-109,Maharashtra,March,2018
IDEA,4G,download,11250,-90,Maharashtra,March,2018
IDEA,4G,download,880,-90,Maharashtra,March,2018
IDEA,4G,download,810,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,8740,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,700,-109,Maharashtra,March,2018
IDEA,4G,download,4170,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,10,-103,Maharashtra,March,2018
IDEA,4G,download,460,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,510,-105,Maharashtra,March,2018
IDEA,4G,download,310,-98,Maharashtra,March,2018
IDEA,4G,download,5160,-58,Maharashtra,March,2018
IDEA,4G,download,5230,-95,Maharashtra,March,2018
IDEA,4G,download,840,-84,Maharashtra,March,2018
IDEA,4G,download,22100,-89,Maharashtra,March,2018
IDEA,4G,download,370,-94,Maharashtra,March,2018
IDEA,4G,download,2420,-107,Maharashtra,March,2018
IDEA,4G,download,120,-104,Maharashtra,March,2018
IDEA,4G,download,6380,-115,Maharashtra,March,2018
IDEA,4G,download,3180,-69,Maharashtra,March,2018
IDEA,4G,download,50,-84,Maharashtra,March,2018
IDEA,4G,download,1560,-108,Maharashtra,March,2018
IDEA,4G,download,12250,-108,Maharashtra,March,2018
IDEA,4G,download,2310,-86,Maharashtra,March,2018
IDEA,4G,download,7400,-81,Maharashtra,March,2018
IDEA,4G,download,1900,-77,Maharashtra,March,2018
IDEA,4G,download,13260,-71,Maharashtra,March,2018
IDEA,4G,download,16800,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,14330,-81,Maharashtra,March,2018
IDEA,4G,download,1170,-96,Maharashtra,March,2018
IDEA,4G,download,17740,-92,Maharashtra,March,2018
IDEA,4G,download,4890,-101,Maharashtra,March,2018
IDEA,4G,download,3540,-101,Maharashtra,March,2018
IDEA,4G,download,820,-74,Maharashtra,March,2018
IDEA,4G,download,3380,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,22250,-84,Maharashtra,March,2018
IDEA,4G,download,1000,-99,Maharashtra,March,2018
IDEA,4G,download,200,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,950,-79,Maharashtra,March,2018
IDEA,4G,download,6730,-68,Maharashtra,March,2018
IDEA,4G,download,940,-99,Maharashtra,March,2018
IDEA,4G,download,17760,-86,Maharashtra,March,2018
IDEA,4G,download,6770,-90,Maharashtra,March,2018
IDEA,4G,download,740,-95,Maharashtra,March,2018
IDEA,4G,download,3720,-99,Maharashtra,March,2018
IDEA,4G,download,960,-103,Maharashtra,March,2018
IDEA,4G,download,800,-99,Maharashtra,March,2018
IDEA,4G,download,3780,-94,Maharashtra,March,2018
IDEA,4G,download,290,-75,Maharashtra,March,2018
IDEA,4G,download,3110,-101,Maharashtra,March,2018
IDEA,4G,download,38330,-76,Maharashtra,March,2018
IDEA,4G,download,6030,-111,Maharashtra,March,2018
IDEA,4G,download,3430,-100,Maharashtra,March,2018
IDEA,4G,download,2300,-88,Maharashtra,March,2018
IDEA,4G,download,10790,-76,Maharashtra,March,2018
IDEA,4G,download,510,-95,Maharashtra,March,2018
IDEA,4G,download,910,-104,Maharashtra,March,2018
IDEA,4G,download,1120,-104,Maharashtra,March,2018
IDEA,4G,download,1950,-92,Maharashtra,March,2018
IDEA,4G,download,70,-70,Maharashtra,March,2018
IDEA,4G,download,1020,-81,Maharashtra,March,2018
IDEA,4G,download,30,-88,Maharashtra,March,2018
IDEA,4G,download,3120,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,570,-88,Maharashtra,March,2018
IDEA,4G,download,7140,-88,Maharashtra,March,2018
IDEA,4G,download,4050,-100,Maharashtra,March,2018
IDEA,4G,download,230,-101,Maharashtra,March,2018
IDEA,4G,download,3560,-85,Maharashtra,March,2018
IDEA,4G,download,1610,-106,Maharashtra,March,2018
IDEA,4G,download,4840,-97,Maharashtra,March,2018
IDEA,4G,download,3170,-111,Maharashtra,March,2018
IDEA,4G,download,8570,-94,Maharashtra,March,2018
IDEA,4G,download,3260,-57,Maharashtra,March,2018
IDEA,4G,download,2020,-109,Maharashtra,March,2018
IDEA,4G,download,660,-92,Maharashtra,March,2018
IDEA,4G,download,10060,-104,Maharashtra,March,2018
IDEA,4G,download,300,-87,Maharashtra,March,2018
IDEA,4G,download,4030,-100,Maharashtra,March,2018
IDEA,4G,download,10360,-96,Maharashtra,March,2018
IDEA,4G,download,6240,-105,Maharashtra,March,2018
IDEA,4G,download,6480,-69,Maharashtra,March,2018
IDEA,4G,download,20600,-78,Maharashtra,March,2018
IDEA,4G,download,180,-95,Maharashtra,March,2018
IDEA,4G,download,1940,-98,Maharashtra,March,2018
IDEA,4G,download,2060,-89,Maharashtra,March,2018
IDEA,4G,download,1080,-79,Maharashtra,March,2018
IDEA,4G,download,4010,-76,Maharashtra,March,2018
IDEA,4G,download,13890,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,7060,-105,Maharashtra,March,2018
IDEA,4G,download,2570,-98,Maharashtra,March,2018
IDEA,4G,download,5250,-103,Maharashtra,March,2018
IDEA,4G,download,9440,-85,Maharashtra,March,2018
IDEA,4G,download,13450,-80,Maharashtra,March,2018
IDEA,4G,download,5200,-111,Maharashtra,March,2018
IDEA,4G,download,14420,-89,Maharashtra,March,2018
IDEA,4G,download,410,-75,Maharashtra,March,2018
IDEA,4G,download,400,-71,Maharashtra,March,2018
IDEA,4G,download,410,-72,Maharashtra,March,2018
IDEA,4G,download,80,-89,Maharashtra,March,2018
IDEA,4G,download,11960,-96,Maharashtra,March,2018
IDEA,4G,download,2240,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,1330,-85,Maharashtra,March,2018
IDEA,4G,download,720,-91,Maharashtra,March,2018
IDEA,4G,download,8770,-98,Maharashtra,March,2018
IDEA,4G,download,9010,-75,Maharashtra,March,2018
IDEA,4G,download,2870,-90,Maharashtra,March,2018
IDEA,4G,download,13520,-96,Maharashtra,March,2018
IDEA,4G,download,1830,-78,Maharashtra,March,2018
IDEA,4G,download,3980,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,960,-81,Maharashtra,March,2018
IDEA,4G,download,8200,-70,Maharashtra,March,2018
IDEA,4G,download,1410,-90,Maharashtra,March,2018
IDEA,4G,download,1820,-85,Maharashtra,March,2018
IDEA,4G,download,35800,-76,Maharashtra,March,2018
IDEA,4G,download,410,-94,Maharashtra,March,2018
IDEA,4G,download,2080,-84,Maharashtra,March,2018
IDEA,4G,download,5450,-92,Maharashtra,March,2018
IDEA,4G,download,14720,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,3580,-101,Maharashtra,March,2018
IDEA,4G,download,1100,-102,Maharashtra,March,2018
IDEA,4G,download,2090,-98,Maharashtra,March,2018
IDEA,4G,download,28090,-75,Maharashtra,March,2018
IDEA,4G,download,10,-98,Maharashtra,March,2018
IDEA,4G,download,3240,-92.23897059,Maharashtra,March,2018
IDEA,4G,download,160,-101,Maharashtra,March,2018
IDEA,4G,download,1960,-88,Maharashtra,March,2018
IDEA,4G,download,640,-102,Maharashtra,March,2018
IDEA,4G,download,240,-85,Maharashtra,March,2018
IDEA,4G,download,600,-77,Maharashtra,March,2018
IDEA,4G,download,5040,-67,Maharashtra,March,2018
IDEA,4G,download,5810,-86,Maharashtra,March,2018
IDEA,4G,download,1090,-98,Maharashtra,March,2018
IDEA,4G,download,11170,-72,Maharashtra,March,2018
IDEA,4G,download,3500,-89,Maharashtra,March,2018
IDEA,4G,download,1910,-97,Maharashtra,March,2018
IDEA,4G,download,4960,-74,Maharashtra,March,2018
IDEA,4G,download,180,-79,Maharashtra,March,2018
IDEA,4G,download,230,-114,Maharashtra,March,2018
IDEA,4G,download,840,-83,Maharashtra,March,2018
IDEA,4G,download,3200,-102,Maharashtra,March,2018
IDEA,4G,download,310,-78,Maharashtra,March,2018
IDEA,4G,download,16500,-98,Maharashtra,March,2018
IDEA,3G,upload,1340,-69,Maharashtra,March,2018
IDEA,3G,upload,630,-87,Maharashtra,March,2018
IDEA,3G,upload,360,-105,Maharashtra,March,2018
IDEA,3G,upload,1480,-99,Maharashtra,March,2018
IDEA,3G,upload,610,-79,Maharashtra,March,2018
IDEA,3G,upload,1490,-87,Maharashtra,March,2018
IDEA,3G,upload,3520,-79,Maharashtra,March,2018
IDEA,3G,upload,2690,-65,Maharashtra,March,2018
IDEA,3G,upload,1590,-95,Maharashtra,March,2018
IDEA,3G,upload,1530,-87,Maharashtra,March,2018
IDEA,3G,upload,1170,-83,Maharashtra,March,2018
IDEA,3G,upload,1170,-77,Maharashtra,March,2018
IDEA,3G,upload,780,-97,Maharashtra,March,2018
IDEA,3G,upload,1280,-93,Maharashtra,March,2018
IDEA,3G,upload,370,-93,Maharashtra,March,2018
IDEA,3G,upload,1060,-65,Maharashtra,March,2018
IDEA,3G,upload,220,-69,Maharashtra,March,2018
IDEA,3G,upload,1080,-107,Maharashtra,March,2018
IDEA,3G,upload,60,-91,Maharashtra,March,2018
IDEA,3G,upload,3980,-83,Maharashtra,March,2018
IDEA,3G,upload,1480,-81,Maharashtra,March,2018
IDEA,3G,upload,220,-99,Maharashtra,March,2018
IDEA,3G,upload,840,-91,Maharashtra,March,2018
IDEA,3G,upload,1650,-65,Maharashtra,March,2018
IDEA,3G,upload,1890,-57,Maharashtra,March,2018
IDEA,3G,upload,2550,-85,Maharashtra,March,2018
IDEA,3G,upload,340,-89,Maharashtra,March,2018
IDEA,3G,upload,60,-79,Maharashtra,March,2018
IDEA,3G,upload,3980,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,1290,-69,Maharashtra,March,2018
IDEA,3G,upload,720,-67,Maharashtra,March,2018
IDEA,3G,upload,1210,-83,Maharashtra,March,2018
IDEA,3G,upload,1150,-91,Maharashtra,March,2018
IDEA,3G,upload,1110,-97,Maharashtra,March,2018
IDEA,3G,upload,1030,-91,Maharashtra,March,2018
IDEA,3G,upload,1840,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,120,-97,Maharashtra,March,2018
IDEA,3G,upload,820,-91,Maharashtra,March,2018
IDEA,3G,upload,1830,-73,Maharashtra,March,2018
IDEA,3G,upload,1110,-83,Maharashtra,March,2018
IDEA,3G,upload,800,-71,Maharashtra,March,2018
IDEA,3G,upload,1350,-59,Maharashtra,March,2018
IDEA,3G,upload,470,-89,Maharashtra,March,2018
IDEA,3G,upload,680,-85,Maharashtra,March,2018
IDEA,3G,upload,1870,-75,Maharashtra,March,2018
IDEA,3G,upload,1110,-65,Maharashtra,March,2018
IDEA,3G,upload,510,-83,Maharashtra,March,2018
IDEA,3G,upload,3790,-75,Maharashtra,March,2018
IDEA,3G,upload,1340,-57,Maharashtra,March,2018
IDEA,3G,upload,1460,-95,Maharashtra,March,2018
IDEA,3G,upload,590,-73,Maharashtra,March,2018
IDEA,3G,upload,1470,-85,Maharashtra,March,2018
IDEA,3G,upload,660,-81,Maharashtra,March,2018
IDEA,3G,upload,2880,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,90,-69,Maharashtra,March,2018
IDEA,3G,upload,490,-97,Maharashtra,March,2018
IDEA,3G,upload,540,-105,Maharashtra,March,2018
IDEA,3G,upload,150,-77,Maharashtra,March,2018
IDEA,3G,upload,60,-95,Maharashtra,March,2018
IDEA,3G,upload,440,-89,Maharashtra,March,2018
IDEA,3G,upload,180,-63,Maharashtra,March,2018
IDEA,3G,upload,310,-103,Maharashtra,March,2018
IDEA,3G,upload,940,-85,Maharashtra,March,2018
IDEA,3G,upload,1260,-71,Maharashtra,March,2018
IDEA,3G,upload,270,-91,Maharashtra,March,2018
IDEA,3G,upload,1080,-85,Maharashtra,March,2018
IDEA,3G,upload,1130,-85,Maharashtra,March,2018
IDEA,3G,upload,4740,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,1210,-79,Maharashtra,March,2018
IDEA,3G,upload,660,-83,Maharashtra,March,2018
IDEA,3G,upload,3290,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,80,-99,Maharashtra,March,2018
IDEA,3G,upload,260,-97,Maharashtra,March,2018
IDEA,3G,upload,570,-75,Maharashtra,March,2018
IDEA,3G,upload,1080,-77,Maharashtra,March,2018
IDEA,3G,upload,740,-61,Maharashtra,March,2018
IDEA,3G,upload,920,-101,Maharashtra,March,2018
IDEA,3G,upload,1270,-91,Maharashtra,March,2018
IDEA,3G,upload,2160,-67,Maharashtra,March,2018
IDEA,3G,upload,270,-91,Maharashtra,March,2018
IDEA,3G,upload,160,-81,Maharashtra,March,2018
IDEA,3G,upload,2410,-87,Maharashtra,March,2018
IDEA,3G,upload,4380,-83,Maharashtra,March,2018
IDEA,3G,upload,2230,-91,Maharashtra,March,2018
IDEA,3G,upload,990,-97,Maharashtra,March,2018
IDEA,3G,upload,450,-85,Maharashtra,March,2018
IDEA,3G,upload,1060,-95,Maharashtra,March,2018
IDEA,3G,upload,1660,-75,Maharashtra,March,2018
IDEA,3G,upload,1110,-73,Maharashtra,March,2018
IDEA,3G,upload,2970,-85,Maharashtra,March,2018
IDEA,3G,upload,1020,-85,Maharashtra,March,2018
IDEA,3G,upload,820,-65,Maharashtra,March,2018
IDEA,3G,upload,3190,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,1190,-75,Maharashtra,March,2018
IDEA,3G,upload,2220,-75,Maharashtra,March,2018
IDEA,3G,upload,2520,-61,Maharashtra,March,2018
IDEA,3G,upload,320,-91,Maharashtra,March,2018
IDEA,3G,upload,2510,-75,Maharashtra,March,2018
IDEA,3G,upload,2160,-67,Maharashtra,March,2018
IDEA,3G,upload,990,-75,Maharashtra,March,2018
IDEA,3G,upload,3090,-77,Maharashtra,March,2018
IDEA,3G,upload,790,-71,Maharashtra,March,2018
IDEA,3G,upload,470,-97,Maharashtra,March,2018
IDEA,3G,upload,1380,-87,Maharashtra,March,2018
IDEA,3G,upload,1090,-97,Maharashtra,March,2018
IDEA,3G,upload,1770,-89,Maharashtra,March,2018
IDEA,3G,upload,980,-93,Maharashtra,March,2018
IDEA,3G,upload,1670,-89,Maharashtra,March,2018
IDEA,3G,upload,2690,-89,Maharashtra,March,2018
IDEA,3G,upload,800,-77,Maharashtra,March,2018
IDEA,3G,upload,110,-93,Maharashtra,March,2018
IDEA,3G,upload,2920,-69,Maharashtra,March,2018
IDEA,3G,upload,1250,-101,Maharashtra,March,2018
IDEA,3G,upload,1360,-63,Maharashtra,March,2018
IDEA,3G,upload,2230,-81,Maharashtra,March,2018
IDEA,3G,upload,690,-103,Maharashtra,March,2018
IDEA,3G,upload,2100,-87,Maharashtra,March,2018
IDEA,3G,upload,40,-109,Maharashtra,March,2018
IDEA,3G,upload,940,-91,Maharashtra,March,2018
IDEA,3G,upload,3050,-73,Maharashtra,March,2018
IDEA,3G,upload,940,-103,Maharashtra,March,2018
IDEA,3G,upload,960,-83,Maharashtra,March,2018
IDEA,3G,upload,1230,-69,Maharashtra,March,2018
IDEA,3G,upload,900,-99,Maharashtra,March,2018
IDEA,3G,upload,1870,-99,Maharashtra,March,2018
IDEA,3G,upload,110,-77,Maharashtra,March,2018
IDEA,3G,upload,1970,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,330,-91,Maharashtra,March,2018
IDEA,3G,upload,4520,-57,Maharashtra,March,2018
IDEA,3G,upload,2760,-75,Maharashtra,March,2018
IDEA,3G,upload,1200,-63,Maharashtra,March,2018
IDEA,3G,upload,830,-91,Maharashtra,March,2018
IDEA,3G,upload,1350,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,3480,-67,Maharashtra,March,2018
IDEA,3G,upload,400,-97,Maharashtra,March,2018
IDEA,3G,upload,300,-97,Maharashtra,March,2018
IDEA,3G,upload,690,-85,Maharashtra,March,2018
IDEA,3G,upload,710,-99,Maharashtra,March,2018
IDEA,3G,upload,840,-77,Maharashtra,March,2018
IDEA,3G,upload,2380,-89,Maharashtra,March,2018
IDEA,3G,upload,870,-109,Maharashtra,March,2018
IDEA,3G,upload,20,-57,Maharashtra,March,2018
IDEA,3G,upload,1190,-65,Maharashtra,March,2018
IDEA,3G,upload,280,-85,Maharashtra,March,2018
IDEA,3G,upload,2900,-87,Maharashtra,March,2018
IDEA,3G,upload,1590,-85,Maharashtra,March,2018
IDEA,3G,upload,740,-71,Maharashtra,March,2018
IDEA,3G,upload,760,-85,Maharashtra,March,2018
IDEA,3G,upload,380,-103,Maharashtra,March,2018
IDEA,3G,upload,1110,-63,Maharashtra,March,2018
IDEA,3G,upload,690,-95,Maharashtra,March,2018
IDEA,3G,upload,1100,-55,Maharashtra,March,2018
IDEA,3G,upload,50,-95,Maharashtra,March,2018
IDEA,3G,upload,760,-95,Maharashtra,March,2018
IDEA,3G,upload,810,-105,Maharashtra,March,2018
IDEA,3G,upload,1230,-87,Maharashtra,March,2018
IDEA,3G,upload,520,-81,Maharashtra,March,2018
IDEA,3G,upload,1300,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,1240,-83.16748768,Maharashtra,March,2018
IDEA,3G,upload,1240,-79,Maharashtra,March,2018
IDEA,3G,upload,50,-69,Maharashtra,March,2018
IDEA,3G,upload,1080,-87,Maharashtra,March,2018
IDEA,3G,upload,2820,-69,Maharashtra,March,2018
IDEA,3G,upload,530,-95,Maharashtra,March,2018
IDEA,3G,upload,280,-91,Maharashtra,March,2018
IDEA,3G,upload,1190,-91,Maharashtra,March,2018
IDEA,3G,upload,40,-81,Maharashtra,March,2018
IDEA,3G,upload,1690,-83,Maharashtra,March,2018
IDEA,3G,upload,2800,-99,Maharashtra,March,2018
IDEA,3G,upload,960,-91,Maharashtra,March,2018
IDEA,3G,upload,4200,-79,Maharashtra,March,2018
IDEA,3G,upload,910,-65,Maharashtra,March,2018
IDEA,3G,upload,1280,-75,Maharashtra,March,2018
IDEA,3G,upload,3240,-71,Maharashtra,March,2018
IDEA,3G,upload,400,-109,Maharashtra,March,2018
IDEA,3G,upload,1310,-65,Maharashtra,March,2018
IDEA,3G,upload,1490,-75,Maharashtra,March,2018
IDEA,3G,upload,100,-95,Maharashtra,March,2018
IDEA,3G,upload,2800,-63,Maharashtra,March,2018
IDEA,3G,upload,2540,-67,Maharashtra,March,2018
IDEA,3G,upload,1440,-81,Maharashtra,March,2018
IDEA,3G,upload,1230,-97,Maharashtra,March,2018
IDEA,3G,upload,1010,-87,Maharashtra,March,2018
IDEA,3G,upload,20,-105,Maharashtra,March,2018
IDEA,3G,upload,1340,-97,Maharashtra,March,2018
IDEA,3G,upload,1000,-83,Maharashtra,March,2018
IDEA,3G,upload,3220,-79,Maharashtra,March,2018
IDEA,3G,upload,790,-77,Maharashtra,March,2018
IDEA,3G,upload,510,-99,Maharashtra,March,2018
IDEA,3G,upload,200,-97,Maharashtra,March,2018
IDEA,3G,upload,470,-85,Maharashtra,March,2018
IDEA,3G,upload,80,-79,Maharashtra,March,2018
IDEA,3G,upload,1300,-73,Maharashtra,March,2018
IDEA,3G,upload,2480,-85,Maharashtra,March,2018
IDEA,3G,upload,1100,-71,Maharashtra,March,2018
IDEA,3G,upload,720,-93,Maharashtra,March,2018
IDEA,3G,upload,1150,-73,Maharashtra,March,2018
IDEA,3G,upload,800,-63,Maharashtra,March,2018
IDEA,3G,upload,1200,-87,Maharashtra,March,2018
IDEA,3G,upload,4360,-59,Maharashtra,March,2018
IDEA,3G,upload,220,-67,Maharashtra,March,2018
IDEA,3G,upload,1250,-71,Maharashtra,March,2018
IDEA,3G,upload,670,-101,Maharashtra,March,2018
IDEA,3G,upload,2170,-81,Maharashtra,March,2018
IDEA,3G,upload,500,-75,Maharashtra,March,2018
IDEA,3G,upload,30,-75,Maharashtra,March,2018
IDEA,3G,upload,510,-63,Maharashtra,March,2018
IDEA,3G,upload,50,-113,Maharashtra,March,2018
IDEA,3G,upload,130,-101,Maharashtra,March,2018
IDEA,3G,upload,310,-105,Maharashtra,March,2018
IDEA,3G,upload,830,-105,Maharashtra,March,2018
IDEA,3G,upload,130,-69,Maharashtra,March,2018
IDEA,3G,upload,860,-63,Maharashtra,March,2018
IDEA,3G,download,640,-103,Maharashtra,March,2018
IDEA,3G,download,560,-81,Maharashtra,March,2018
IDEA,3G,download,520,-85,Maharashtra,March,2018
IDEA,3G,download,2100,-61,Maharashtra,March,2018
IDEA,3G,download,610,-85,Maharashtra,March,2018
IDEA,3G,download,1280,-81,Maharashtra,March,2018
IDEA,3G,download,530,-85,Maharashtra,March,2018
IDEA,3G,download,430,-77,Maharashtra,March,2018
IDEA,3G,download,4310,-81,Maharashtra,March,2018
IDEA,3G,download,440,-91,Maharashtra,March,2018
IDEA,3G,download,2300,-57,Maharashtra,March,2018
IDEA,3G,download,330,-105,Maharashtra,March,2018
IDEA,3G,download,4020,-82.76960784,Maharashtra,March,2018
IDEA,3G,download,1530,-81,Maharashtra,March,2018
IDEA,3G,download,220,-93,Maharashtra,March,2018
IDEA,3G,download,790,-63,Maharashtra,March,2018
IDEA,3G,download,4590,-79,Maharashtra,March,2018
IDEA,3G,download,810,-75,Maharashtra,March,2018
IDEA,3G,download,1170,-91,Maharashtra,March,2018
IDEA,3G,download,2160,-65,Maharashtra,March,2018
IDEA,3G,download,850,-67,Maharashtra,March,2018
IDEA,3G,download,2460,-69,Maharashtra,March,2018
IDEA,3G,download,930,-65,Maharashtra,March,2018
IDEA,3G,download,3970,-69,Maharashtra,March,2018
IDEA,3G,download,3130,-91,Maharashtra,March,2018
IDEA,3G,download,870,-75,Maharashtra,March,2018
IDEA,3G,download,580,-101,Maharashtra,March,2018
IDEA,3G,download,250,-91,Maharashtra,March,2018
IDEA,3G,download,1140,-75,Maharashtra,March,2018
IDEA,3G,download,870,-85,Maharashtra,March,2018
IDEA,3G,download,190,-81,Maharashtra,March,2018
IDEA,3G,download,1140,-89,Maharashtra,March,2018
IDEA,3G,download,110,-111,Maharashtra,March,2018
IDEA,3G,download,850,-87,Maharashtra,March,2018
IDEA,3G,download,1470,-85,Maharashtra,March,2018
IDEA,3G,download,1260,-99,Maharashtra,March,2018
IDEA,3G,download,1880,-83,Maharashtra,March,2018
IDEA,3G,download,770,-85,Maharashtra,March,2018
IDEA,3G,download,3080,-93,Maharashtra,March,2018
IDEA,3G,download,1120,-97,Maharashtra,March,2018
IDEA,3G,download,690,-71,Maharashtra,March,2018
IDEA,3G,download,380,-91,Maharashtra,March,2018
IDEA,3G,download,600,-82.76960784,Maharashtra,March,2018
IDEA,3G,download,1070,-75,Maharashtra,March,2018
IDEA,3G,download,1160,-97,Maharashtra,March,2018
IDEA,3G,download,1100,-93,Maharashtra,March,2018
IDEA,3G,download,430,-69,Maharashtra,March,2018
IDEA,3G,download,1060,-91,Maharashtra,March,2018
IDEA,3G,download,560,-85,Maharashtra,March,2018
IDEA,3G,download,690,-69,Maharashtra,March,2018
IDEA,3G,download,5790,-81,Maharashtra,March,2018
IDEA,3G,download,520,-73,Maharashtra,March,2018
IDEA,3G,download,6660,-81,Maharashtra,March,2018
IDEA,3G,download,2750,-83,Maharashtra,March,2018
IDEA,3G,download,250,-105,Maharashtra,March,2018
IDEA,3G,download,10,-85,Maharashtra,March,2018
IDEA,3G,download,460,-105,Maharashtra,March,2018
IDEA,3G,download,1150,-91,Maharashtra,March,2018
IDEA,3G,download,3180,-65,Maharashtra,March,2018
IDEA,3G,download,26130,-89,Maharashtra,March,2018
IDEA,3G,download,240,-85,Maharashtra,March,2018
